text,label
Supreme Court passes new judgment on environmental law (report 237),0
WHO releases new global health guidelines (report 237),0
ISRO successfully tests new launch vehicle (report 237),0
Central bank revises interest rates after review (report 237),0
New renewable energy project inaugurated by government (report 237),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 237),1
You won’t believe how this man became rich in one day (claim 237),1
Secret revealed: cure for all diseases doctors hide (claim 237),1
Viral hoax claims mobile towers spread dangerous virus (claim 237),1
Click here to know shocking truth no one talks about (claim 237),1
Scientists shocked by alien life found on Earth (claim 237),1
Government hiding truth about free money scheme (claim 237),1
Drinking this one liquid will make you immortal (claim 237),1
Shocking discovery proves world will end next week (claim 237),1
This simple trick can double your money instantly (claim 237),1
Government announces new education policy for students (report 238),0
Scientists confirm water found on Mars after new research (report 238),0
Election commission releases official voting data (report 238),0
NASA launches new satellite to study climate change (report 238),0
Finance ministry announces tax relief for middle class (report 238),0
Supreme Court passes new judgment on environmental law (report 238),0
WHO releases new global health guidelines (report 238),0
ISRO successfully tests new launch vehicle (report 238),0
Central bank revises interest rates after review (report 238),0
New renewable energy project inaugurated by government (report 238),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 238),1
You won’t believe how this man became rich in one day (claim 238),1
Secret revealed: cure for all diseases doctors hide (claim 238),1
Viral hoax claims mobile towers spread dangerous virus (claim 238),1
Click here to know shocking truth no one talks about (claim 238),1
Scientists shocked by alien life found on Earth (claim 238),1
Government hiding truth about free money scheme (claim 238),1
Drinking this one liquid will make you immortal (claim 238),1
Shocking discovery proves world will end next week (claim 238),1
This simple trick can double your money instantly (claim 238),1
Government announces new education policy for students (report 239),0
Scientists confirm water found on Mars after new research (report 239),0
Election commission releases official voting data (report 239),0
NASA launches new satellite to study climate change (report 239),0
Finance ministry announces tax relief for middle class (report 239),0
Supreme Court passes new judgment on environmental law (report 239),0
WHO releases new global health guidelines (report 239),0
ISRO successfully tests new launch vehicle (report 239),0
Central bank revises interest rates after review (report 239),0
New renewable energy project inaugurated by government (report 239),0
Breaking!!! Miracle cure for cancer discovered overnight (claim 239),1
You won’t believe how this man became rich in one day (claim 239),1
Secret revealed: cure for all diseases doctors hide (claim 239),1
Viral hoax claims mobile towers spread dangerous virus (claim 239),1
Click here to know shocking truth no one talks about (claim 239),1
Scientists shocked by alien life found on Earth (claim 239),1
Government hiding truth about free money scheme (claim 239),1
Drinking this one liquid will make you immortal (claim 239),1
Shocking discovery proves world will end next week (claim 239),1
This simple trick can double your money instantly (claim 239),1
Government announces new education policy for students (report 240),0
Scientists confirm water found on Mars after new research (report 240),0
Election commission releases official voting data (report 240),0
NASA launches new satellite to study climate change (report 240),0
